id,totTime,numSoln
2720,3.82,"8,146"
1496,3.83,"14,742"
894,3.84,"104,355"
2972,3.85,"1,025,667,120"
1821,3.9,"12,097"
1788,3.91,"2,050,656"
512,3.94,"54,792"
2492,3.94,"20,538,699,700,608"
1885,4.02,"12,375,197,839"
511,4.03,"6,797,569"
1240,4.04,"662,305,056"
2557,4.05,"5,792"
1050,4.07,"10,170"
510,4.09,29
1308,4.09,"133,753,328"
1236,4.1,"19,594,787"
1263,4.12,"3,689,254"
1252,4.13,"10,547"
3021,4.17,"4,686"
1782,4.19,"9,747"
2615,4.19,"172,528,704"
1216,4.2,"2,777,802"
3083,4.28,"700,562,988,180,000"
2553,4.31,"25,088"
954,4.32,"6,787"
3282,4.32,"6,236,426,196"
522,4.34,"3,038,779,800"
1804,4.35,"118,090"
1137,4.36,"49,988,820"
1233,4.4,"10,192"
3186,4.46,"5,142"
2943,4.54,"14,267"
1753,4.57,"922,080"
516,4.58,"11,188,800"
2425,4.6,"40,665"
2467,4.6,"16,062"
2347,4.63,"27,094"
320,4.65,"11,277"
1124,4.67,"20,998"
1620,4.67,"17,501"
2186,4.7,"90,320"
3212,4.71,"531,521,306,400"
1062,4.72,2
2990,4.75,"524,584,740"
823,4.78,"71,536"
2491,4.8,"18,486,132"
861,4.82,"39,738"
2777,4.83,"10,224"
2555,4.88,"4,510,268"
1944,4.89,"5,562"
2936,4.89,"134,366"
2551,4.96,419
1210,5,"1,919,104"
3245,5.01,"4,929"
1188,5.04,"299,749,488,192"
949,5.07,"2,395,872"
2515,5.16,"58,572"
2608,5.22,"185,182,900"
1677,5.25,"16,512,832"
1816,5.34,"5,215,116"
2907,5.37,"8,740,440"
2260,5.41,"5,618"
3191,5.54,"18,478"
1660,5.62,"291,278,288"
1923,5.69,"125,576"
2239,5.69,"22,871,936,952"
3165,5.69,"8,456,724"
2360,5.78,"580,788"
392,5.83,"10,227"
529,5.94,"10,856"
2971,5.94,"11,113"
1426,5.97,"72,576"
1640,6.07,"2,144,520"
1884,6.15,"3,427,431"
3089,6.15,"140,800"
3269,6.21,"2,537,480,564"
572,6.27,"6,032"
1911,6.32,"1,737,129,567,888,000"
497,6.36,"198,744"
1234,6.39,"644,174,165,108,900"
384,6.46,"5,347"
3218,6.55,"1,081,935,826,679"
3296,6.8,"316,234,319,346"
1313,6.82,"7,877"
3275,6.93,"3,377,803,572,000"
1185,6.94,"36,200"
576,6.99,"10,358,139"
599,7.04,"228,509"
3128,7.17,"501,297"
1117,7.2,"18,650"
2744,7.22,"257,862,528"
2968,7.29,"5,372,438,400"
1593,7.3,"526,043,782"
1897,7.31,"1,938,233"
962,7.34,"264,448"
1933,7.34,"19,573,358"
1817,7.35,"574,600"
1844,7.38,"8,114,379,106,392,000,000"
403,7.4,"3,393,517,680"
3226,7.43,"4,678,358,276,708"
3039,7.48,"13,186"
2750,7.62,"29,036"
2629,7.74,"10,029,451,200"
538,7.82,"88,489"
371,7.86,"98,729"
1022,7.9,"51,589,208"
557,8.19,"4,837"
1267,8.23,"102,419"
2704,8.24,"888,964"
2363,8.29,"1,042,944"
1865,8.33,"34,485"
1785,8.6,"6,442"
1716,8.76,"45,332,169"
2372,8.95,"158,936,256"
379,8.96,"1,000,316"
1040,9.01,"29,104"
1024,9.13,"6,764"
3219,9.2,"15,301"
1504,9.21,"16,691,512"
620,9.24,"405,240"
1076,9.32,"1,566,935,466,800"
2789,9.57,1
3119,9.59,"2,837,546,885,376,000"
2556,9.79,"50,323"
3289,9.81,"1,051,890,748"
2836,9.87,"2,172"
615,9.9,"12,872"
3233,9.93,"255,816"
3265,9.93,"4,799,844"
1815,10.15,"24,386"
563,10.19,"9,856"
2955,10.21,"16,264"
1189,10.64,"2,099,484"
2498,10.99,"33,750"
2265,11.05,"7,484,699,040"
1181,11.14,"448,768"
1605,11.14,"6,882,388,880,640"
817,11.28,"29,491"
3055,11.32,"563,364,547,200"
1038,11.37,288
1126,11.45,"34,740"
1761,11.9,"272,535"
810,11.99,"515,352"
2458,12.24,"18,896,090"
528,12.74,"530,048,984"
1289,12.89,"61,136"
2402,13.02,"25,897"
3124,13.11,"1,405,908"
1138,13.14,"267,298"
433,13.33,4
1294,13.46,"50,495"
1935,13.73,"27,248"
1060,13.79,72
503,13.89,"579,002"
1296,14.01,"2,474,638"
3120,14.56,"25,116"
2290,14.74,"42,917"
1039,14.9,"42,917"
3178,15.27,"4,567,012,607,820"
2350,15.52,"10,213,955,132"
1141,15.7,"20,553,515,758"
1094,15.96,"19,283"
920,16.15,"812,016"
225,16.38,"108,639"
2528,16.5,"39,624"
1925,16.79,"22,383"
1912,17.08,"296,496,216,985,588"
2523,17.24,"46,562"
2511,17.38,"294,091,876,269"
3241,17.75,"1,296,779"
633,17.8,"119,118"
3192,18.14,"59,701"
1784,18.27,"1,160"
3034,18.27,"472,392"
2338,18.28,900
1012,18.32,"424,008"
2989,18.32,"5,600"
345,18.36,21
1493,18.36,5
1686,18.36,101
1196,18.37,70
2904,18.41,"2,040"
2788,18.42,146
478,18.45,128
86,18.48,5
1714,18.51,444
3131,18.64,21
339,18.67,"278,400"
520,18.71,38
630,18.75,"41,766"
1938,18.76,"13,898"
2863,18.77,"85,682,880"
2842,18.8,108
1167,18.85,429
1793,18.85,36
3209,18.85,"50,078,664"
2960,18.86,"40,998,518"
1219,18.89,"2,525"
1902,18.89,"40,320"
992,18.96,"71,849,709,568"
1417,18.97,"57,119,616"
611,19.04,"2,308"
2562,19.16,"35,584,528"
3094,19.22,"1,596"
3163,19.29,"478,882,208"
1032,19.61,"70,932"
1186,19.63,"278,035,392"
3177,19.95,30
1546,20.17,"3,168"
3268,20.21,"1,808,113,307"
2987,20.32,"14,341,999"
3110,20.73,"44,660,243,508"
470,20.75,"88,051"
2861,20.85,"12,135,465,037,994,800,000"
495,20.93,"17,361"
1726,20.96,"43,988,940"
2606,21.22,"1,994,407,826"
3229,21.79,"30,618"
994,21.91,"11,784,410,550"
1904,22.19,"252,823"
2613,22.27,"6,456,528"
3053,22.45,"3,208"
1079,22.54,"10,569,179,863,728"
1166,22.57,"187,046"
624,22.69,"547,371,121,076"
1964,22.7,"178,929,376"
1282,22.85,"239,596,560"
3105,24.14,"489,484,674"
582,24.2,"535,981"
1896,24.39,"76,772"
2522,24.63,"152,033"
318,24.7,"20,893"
3196,25.25,"3,216,360"
1937,25.35,"691,448"
2905,25.9,"208,768,476,608"
2612,26.13,"532,804,006"
1563,26.39,"10,726,690"
2624,26.83,"8,374,073,832"
1311,27.37,"28,317"
1747,28.99,"101,578"
3029,29.38,"236,139,326"
3267,29.46,"55,899,590"
1235,30.86,"53,864,157"
1707,31.12,"336,259"
3260,31.3,"1,026,509,259,552"
3259,32.63,"31,993"
422,32.74,"12,212,672"
1140,34.35,"66,674"
1217,34.46,"105,855"
1886,35.71,"39,225,694,199,538"
2594,36.43,"21,533"
357,36.65,"437,374,080"
3182,36.66,"6,695,014"
3287,37.1,"161,551,638"
588,37.22,"409,455"
3252,38.92,"552,693"
1939,40.01,"2,081,224"
1037,46.08,"55,344"
423,51.1,"842,692,007"
1873,53.76,"1,041,542,712"
515,55.41,"2,223,575,921,952"
2568,56.62,"496,216,153,854"
3015,60.42,"174,273,934"
1095,64.08,"206,289"
1262,66.24,"303,856,715"
2538,68.5,"618,920"
3134,69.25,"21,575,887,004"
1790,70.66,"1,414,981"
2602,71.09,"117,744"
3270,76.39,"760,878"
1156,76.57,"1,096,311"
3213,93.82,"18,493,217,373,912,400,000,000,000"
426,102.31,"1,068,897"
1838,103.5,"1,556,756"
604,104.91,"144,542"
2635,111.12,"135,026,483,096,178,000"
3139,111.79,"345,595"
3063,128.84,"17,736,641"
2474,132.52,"268,658,116"
3118,133.43,"6,184,636"
1307,154.51,"270,168"
2583,160.06,"911,975"
2831,169.8,"8,196,268"
632,188.15,"31,192,685"
2344,193.07,"1,637,060"
1149,193.55,"350,457"
1172,201.05,"138,349,295"
1268,204.3,"194,587,411"
739,205.29,"858,401"
2585,207.17,"5,096,005"
3254,223.22,"277,132"
1159,233.53,"481,904"
853,234.9,"375,159"
2597,247.49,"1,046,633"
1943,247.52,"634,186"
2494,265.98,"421,316"
3266,283.37,"31,611,001"
546,308.44,"24,662,756,479"
1205,339.33,"1,891,657"
1169,342.03,"2,411,994,947"
625,373.68,"1,776,689"
2961,394.15,"1,842,531"
3243,451.38,"1,598,292,462"
1158,516.14,"2,106,593,397"
2619,526.74,"1,084,108,210"
1261,529.02,"1,790,271"
2412,702.38,"2,664"
2822,705.25,"2,324"
3145,709.01,"2,004"
1744,718.41,"20,638,236,402"
1302,738.68,"14,220,405,360"
3242,1158.03,"1,524,549,472"
1269,1332.46,"30,632,250"
1758,2195.25,"53,027,889"
2520,4790.68,"4,962,759,131"
